dayhours,price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,basement,yr_built,living_measure15,lot_measure15,furnished,total_area,month/year,price_bins,has_basement,house_land_ratio,has_renovated
2014-05-30,299950,3.0,1.0,1210.0,9525.0,1.0,0.0,0.0,3.0,7.0,1210.0,0.0,1955.0,1680.0,7620.0,0.0,10735.0,May/2014,2,No,11.0,No
2014-05-15,689900,4.0,3.25,2740.0,7266.0,2.0,0.0,0.0,3.0,9.0,2060.0,680.0,2003.0,3030.0,6546.0,1.0,10006.0,May/2014,4,Yes,27.0,No
2014-05-15,185000,3.0,1.0,1150.0,8100.0,1.0,0.0,0.0,3.0,6.0,1150.0,0.0,1932.0,1120.0,8100.0,0.0,9250.0,May/2014,1,No,12.0,No
2014-05-22,660000,3.0,2.5,2450.0,4332.0,2.0,0.0,0.0,3.0,8.0,2450.0,0.0,2010.0,2450.0,4154.0,0.0,6782.0,May/2014,3,No,36.0,No
2014-05-05,585000,2.0,1.0,1770.0,8640.0,1.5,0.0,0.0,3.0,6.0,1520.0,250.0,1949.0,1060.0,4804.0,0.0,10410.0,May/2014,3,Yes,17.0,No
2014-05-23,300000,4.0,2.5,1960.0,9898.0,2.0,0.0,0.0,3.0,8.0,1960.0,0.0,2001.0,2130.0,7662.0,0.0,11858.0,May/2014,2,No,17.0,No
2014-05-02,385000,3.0,3.25,1320.0,1327.0,2.0,0.0,0.0,3.0,8.0,1040.0,280.0,2008.0,1440.0,1263.0,0.0,2647.0,May/2014,2,Yes,50.0,No
2014-05-13,319000,3.0,1.0,1390.0,12823.0,1.0,0.0,0.0,4.0,7.0,1390.0,0.0,1968.0,1390.0,10095.0,0.0,14213.0,May/2014,2,No,10.0,No
2014-05-06,1140000,4.0,2.75,3370.0,8103.0,1.0,0.0,3.0,3.0,9.0,1970.0,1400.0,1970.0,2120.0,6360.0,1.0,11473.0,May/2014,6,Yes,28.999999999999996,Yes
2014-05-22,475000,3.0,2.25,1820.0,8008.0,1.0,0.0,0.0,3.0,8.0,1240.0,580.0,1981.0,2030.0,8750.0,0.0,9828.0,May/2014,3,Yes,19.0,No
2014-05-20,710000,2.0,1.0,1790.0,4000.0,1.0,0.0,0.0,4.0,7.0,1040.0,750.0,1923.0,1310.0,4000.0,0.0,5790.0,May/2014,4,Yes,31.0,No
2014-05-06,284000,4.0,2.5,2000.0,5390.0,2.0,0.0,0.0,3.0,7.0,2000.0,0.0,2003.0,2330.0,5390.0,0.0,7390.0,May/2014,2,No,27.0,No
2014-05-09,565000,4.0,2.25,2470.0,7447.0,2.0,0.0,0.0,3.0,8.0,2470.0,0.0,1984.0,2270.0,7400.0,0.0,9917.0,May/2014,3,No,25.0,No
2014-05-07,280000,3.0,2.5,1600.0,4271.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2000.0,1700.0,4746.0,0.0,5871.0,May/2014,2,No,27.0,No
2014-05-29,436500,2.0,1.0,1260.0,5000.0,1.0,0.0,0.0,3.0,7.0,1040.0,220.0,1951.0,1510.0,5000.0,0.0,6260.0,May/2014,2,Yes,20.0,No
2014-05-07,246000,3.0,1.0,1400.0,7410.0,1.0,0.0,0.0,3.0,6.0,1400.0,0.0,1944.0,1070.0,7410.0,0.0,8810.0,May/2014,1,No,16.0,No
2014-05-12,610000,4.0,3.0,2110.0,5000.0,1.5,0.0,2.0,4.0,7.0,1640.0,470.0,1930.0,1380.0,5000.0,0.0,7110.0,May/2014,3,Yes,30.0,No
2014-05-28,365000,3.0,1.5,1300.0,12240.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1963.0,2040.0,9326.0,0.0,13540.0,May/2014,2,No,10.0,No
2014-05-13,523000,3.0,1.5,1240.0,7735.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1957.0,1260.0,7500.0,0.0,8975.0,May/2014,3,No,14.000000000000002,No
2014-05-12,750000,4.0,2.5,2980.0,4930.0,2.0,0.0,0.0,3.0,9.0,2890.0,90.0,2000.0,2980.0,6099.0,1.0,7910.0,May/2014,4,Yes,38.0,No
2014-05-16,341000,3.0,2.5,1480.0,1663.0,2.0,0.0,0.0,3.0,9.0,1180.0,300.0,2012.0,1380.0,1537.0,1.0,3143.0,May/2014,2,Yes,47.0,No
2014-05-28,151000,2.0,1.0,720.0,4222.0,1.0,0.0,0.0,4.0,5.0,720.0,0.0,1942.0,860.0,4785.0,0.0,4942.0,May/2014,1,No,15.0,No
2014-05-16,340000,3.0,1.0,1250.0,4800.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1951.0,1404.0,4800.0,0.0,6050.0,May/2014,2,No,21.0,No
2014-05-23,440000,4.0,2.5,2560.0,10400.0,1.0,0.0,0.0,4.0,7.0,1280.0,1280.0,1965.0,1740.0,11050.0,0.0,12960.0,May/2014,2,Yes,20.0,No
2014-05-05,435000,5.0,2.0,1840.0,9240.0,1.0,0.0,0.0,4.0,7.0,1540.0,300.0,1942.0,1200.0,5250.0,0.0,11080.0,May/2014,2,Yes,17.0,Yes
2014-05-15,495000,4.0,2.0,2050.0,4000.0,1.5,0.0,0.0,5.0,7.0,1210.0,840.0,1941.0,1310.0,4000.0,0.0,6050.0,May/2014,3,Yes,34.0,No
2014-05-31,615000,3.0,2.25,1760.0,1146.0,3.0,0.0,0.0,3.0,9.0,1760.0,0.0,2014.0,1346.0,3472.0,1.0,2906.0,May/2014,3,No,61.0,No
2014-05-19,700000,3.0,1.75,2010.0,4905.0,1.0,0.0,0.0,5.0,7.0,1230.0,780.0,1912.0,2210.0,1834.0,0.0,6915.0,May/2014,4,Yes,28.999999999999996,No
2014-05-20,320000,3.0,1.75,1480.0,7225.0,1.0,0.0,0.0,4.0,7.0,1480.0,0.0,1965.0,1430.0,7201.0,0.0,8705.0,May/2014,2,No,17.0,No
2014-05-14,802000,3.0,2.5,2580.0,13096.0,2.0,0.0,0.0,3.0,9.0,2580.0,0.0,1986.0,2580.0,7988.0,1.0,15676.0,May/2014,4,No,16.0,No
2014-05-02,315000,3.0,1.0,1160.0,9180.0,1.0,0.0,0.0,3.0,7.0,1160.0,0.0,1968.0,1160.0,10282.0,0.0,10340.0,May/2014,2,No,11.0,No
2014-05-07,409500,4.0,2.75,2140.0,13000.0,1.0,0.0,0.0,3.0,7.0,1320.0,820.0,1968.0,2360.0,11000.0,0.0,15140.0,May/2014,2,Yes,14.000000000000002,No
2014-05-28,267000,3.0,2.5,2495.0,4400.0,2.0,0.0,0.0,3.0,8.0,2495.0,0.0,2007.0,2434.0,4400.0,0.0,6895.0,May/2014,1,No,36.0,No
2014-05-12,947500,4.0,2.25,3290.0,12329.0,1.5,0.0,0.0,4.0,10.0,3290.0,0.0,1968.0,3170.0,12329.0,1.0,15619.0,May/2014,5,No,21.0,No
2014-05-12,746000,3.0,2.5,2620.0,8950.0,2.0,0.0,0.0,3.0,9.0,2620.0,0.0,1992.0,2850.0,8809.0,1.0,11570.0,May/2014,4,No,23.0,No
2014-05-19,285000,1.0,1.5,810.0,3211.0,2.0,0.0,0.0,4.0,7.0,810.0,0.0,1982.0,1320.0,3298.0,0.0,4021.0,May/2014,2,No,20.0,No
2014-05-07,428000,2.0,2.0,1350.0,3900.0,1.0,0.0,0.0,3.0,8.0,1350.0,0.0,2003.0,1440.0,3900.0,0.0,5250.0,May/2014,2,No,26.0,No
2014-05-27,457500,3.0,1.75,1840.0,4030.0,1.0,0.0,0.0,5.0,7.0,1050.0,790.0,1925.0,1840.0,5040.0,0.0,5870.0,May/2014,2,Yes,31.0,No
2014-05-13,575000,3.0,2.25,1580.0,11750.0,1.0,0.0,0.0,3.0,7.0,1180.0,400.0,1951.0,1840.0,11750.0,0.0,13330.0,May/2014,3,Yes,12.0,No
2014-05-27,465000,3.0,2.0,1560.0,8640.0,1.0,0.0,0.0,5.0,7.0,1560.0,0.0,1967.0,1970.0,8625.0,0.0,10200.0,May/2014,2,No,15.0,No
2014-05-28,840000,4.0,2.5,3420.0,8405.0,2.0,0.0,0.0,3.0,10.0,3420.0,0.0,2000.0,3230.0,8460.0,1.0,11825.0,May/2014,4,No,28.999999999999996,No
2014-05-07,305450,3.0,2.5,1600.0,3573.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2013.0,1500.0,11089.0,0.0,5173.0,May/2014,2,No,31.0,No
2014-05-23,445000,3.0,2.0,1630.0,8702.0,1.0,0.0,0.0,3.0,9.0,1630.0,0.0,1987.0,2250.0,9890.0,1.0,10332.0,May/2014,2,No,16.0,No
2014-05-15,312500,2.0,1.0,880.0,6345.0,1.0,0.0,0.0,3.0,7.0,880.0,0.0,1919.0,1440.0,6345.0,0.0,7225.0,May/2014,2,No,12.0,No
2014-05-16,611000,3.0,2.5,2134.0,1984.0,2.5,0.0,0.0,3.0,8.0,2134.0,0.0,2008.0,2170.0,1984.0,0.0,4118.0,May/2014,3,No,52.0,No
2014-05-27,274950,3.0,1.75,1670.0,7415.0,1.0,0.0,0.0,3.0,7.0,1320.0,350.0,1987.0,1650.0,8585.0,0.0,9085.0,May/2014,2,Yes,18.0,No
2014-05-02,313000,3.0,1.5,1340.0,7912.0,1.5,0.0,0.0,3.0,7.0,1340.0,0.0,1955.0,1480.0,7940.0,0.0,9252.0,May/2014,2,No,14.000000000000002,No
2014-05-13,225000,3.0,1.0,1660.0,7210.0,1.0,0.0,0.0,3.0,7.0,1100.0,560.0,1963.0,1660.0,7245.0,0.0,8870.0,May/2014,1,Yes,19.0,No
2014-05-13,1400000,5.0,4.25,3530.0,7924.0,2.0,0.0,0.0,3.0,10.0,3530.0,0.0,2001.0,1750.0,9226.0,1.0,11454.0,May/2014,7,No,31.0,No
2014-05-06,655500,4.0,3.5,3380.0,8330.0,2.0,0.0,0.0,3.0,8.0,3380.0,0.0,2000.0,2220.0,8330.0,0.0,11710.0,May/2014,3,No,28.999999999999996,No
2014-05-27,627000,3.0,3.5,2710.0,3475.0,2.0,0.0,0.0,3.0,8.0,1650.0,1060.0,2005.0,2440.0,2867.0,0.0,6185.0,May/2014,3,Yes,44.0,No
2014-05-21,385500,3.0,2.0,1540.0,7947.0,1.0,0.0,0.0,3.0,7.0,1120.0,420.0,1961.0,1910.0,7950.0,0.0,9487.0,May/2014,2,Yes,16.0,No
2014-05-06,488000,5.0,2.0,2020.0,5000.0,1.5,0.0,0.0,4.0,7.0,2020.0,0.0,1938.0,1510.0,6600.0,0.0,7020.0,May/2014,3,No,28.999999999999996,No
2014-05-16,345000,4.0,1.0,1980.0,7991.0,1.5,0.0,0.0,3.0,7.0,1980.0,0.0,1962.0,1730.0,7700.0,0.0,9971.0,May/2014,2,No,20.0,No
2014-05-29,449950,4.0,2.75,2320.0,4344.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,2012.0,2310.0,3770.0,0.0,6664.0,May/2014,2,No,35.0,No
2014-05-02,805000,3.0,2.0,2710.0,4500.0,1.5,0.0,0.0,4.0,8.0,1880.0,830.0,1929.0,2060.0,4500.0,0.0,7210.0,May/2014,4,Yes,38.0,No
2014-05-21,318989,4.0,2.25,2000.0,9000.0,1.0,0.0,0.0,4.0,8.0,2000.0,0.0,1978.0,2190.0,8374.0,0.0,11000.0,May/2014,2,No,18.0,No
2014-05-16,239900,4.0,2.25,1860.0,7000.0,1.0,0.0,0.0,3.0,8.0,1120.0,740.0,1979.0,1990.0,8937.0,0.0,8860.0,May/2014,1,Yes,21.0,No
2014-05-28,510250,3.0,1.75,1400.0,4000.0,1.0,0.0,0.0,3.0,7.0,870.0,530.0,1951.0,1400.0,4000.0,0.0,5400.0,May/2014,3,Yes,26.0,No
2014-05-27,329000,3.0,1.0,1600.0,5952.0,1.0,0.0,0.0,4.0,7.0,1150.0,450.0,1964.0,1460.0,6200.0,0.0,7552.0,May/2014,2,Yes,21.0,No
2014-05-05,398750,3.0,2.5,2230.0,4000.0,2.0,0.0,0.0,3.0,7.0,2230.0,0.0,1954.0,1310.0,4000.0,0.0,6230.0,May/2014,2,No,36.0,No
2014-05-22,259000,3.0,2.5,1550.0,3569.0,2.0,0.0,0.0,3.0,7.0,1550.0,0.0,2011.0,2095.0,3402.0,0.0,5119.0,May/2014,1,No,30.0,No
2014-05-13,1550000,5.0,3.25,3370.0,17458.0,1.0,0.0,2.0,5.0,10.0,2000.0,1370.0,1982.0,4240.0,15202.0,1.0,20828.0,May/2014,8,Yes,16.0,No
2014-05-21,1000000,4.0,2.75,2290.0,6120.0,2.0,0.0,0.0,4.0,7.0,2170.0,120.0,1926.0,1910.0,4590.0,0.0,8410.0,May/2014,5,Yes,27.0,No
2014-05-07,230000,3.0,2.5,1920.0,9180.0,2.0,0.0,0.0,3.0,8.0,1920.0,0.0,1988.0,1930.0,7252.0,0.0,11100.0,May/2014,1,No,17.0,No
2014-05-08,753888,4.0,2.5,2660.0,5500.0,2.0,0.0,2.0,3.0,9.0,2660.0,0.0,2003.0,3620.0,5500.0,1.0,8160.0,May/2014,4,No,33.0,No
2014-05-12,235000,1.0,1.0,810.0,2451.0,1.0,0.0,0.0,5.0,7.0,810.0,0.0,1941.0,980.0,1198.0,0.0,3261.0,May/2014,1,No,25.0,No
2014-05-20,120750,3.0,1.75,1140.0,9628.0,1.0,0.0,0.0,4.0,7.0,1140.0,0.0,1969.0,1510.0,9633.0,0.0,10768.0,May/2014,1,No,11.0,No
2014-05-15,790000,3.0,1.75,1790.0,6117.0,1.0,0.0,2.0,3.0,8.0,1350.0,440.0,1940.0,1960.0,5554.0,0.0,7907.0,May/2014,4,Yes,23.0,No
2014-05-08,530000,4.0,2.75,2280.0,2850.0,1.5,0.0,0.0,4.0,7.0,1540.0,740.0,1930.0,1680.0,3800.0,0.0,5130.0,May/2014,3,Yes,44.0,No
2014-05-07,515000,3.0,1.75,1580.0,9147.0,1.0,0.0,1.0,4.0,7.0,1210.0,370.0,1967.0,2600.0,23564.0,0.0,10727.0,May/2014,3,Yes,15.0,No
2014-05-23,80000,1.0,0.75,430.0,5050.0,1.0,0.0,0.0,2.0,4.0,430.0,0.0,1912.0,1200.0,7500.0,0.0,5480.0,May/2014,1,No,8.0,No
2014-05-16,619500,3.0,2.5,2170.0,5000.0,2.0,0.0,0.0,3.0,9.0,2170.0,0.0,2003.0,2170.0,5000.0,1.0,7170.0,May/2014,3,No,30.0,No
2014-05-09,491300,3.0,1.75,1750.0,11340.0,1.0,0.0,1.0,4.0,7.0,1300.0,450.0,1987.0,2310.0,11340.0,0.0,13090.0,May/2014,3,Yes,13.0,No
2014-05-20,206000,4.0,2.0,1700.0,6025.0,1.0,0.0,0.0,3.0,6.0,1700.0,0.0,1978.0,1320.0,5956.0,0.0,7725.0,May/2014,1,No,22.0,No
2014-05-06,1230000,4.0,2.25,3490.0,6906.0,2.0,0.0,0.0,4.0,10.0,2280.0,1210.0,1928.0,1840.0,7620.0,0.0,9575.0,May/2014,6,Yes,36.0,No
2014-05-27,282000,3.0,2.5,1680.0,15711.0,1.0,0.0,0.0,3.0,7.0,1240.0,440.0,1994.0,1420.0,8588.0,0.0,17391.0,May/2014,2,Yes,10.0,No
2014-05-29,595000,3.0,2.0,1480.0,5000.0,1.0,0.0,0.0,4.0,7.0,750.0,730.0,1928.0,1250.0,4000.0,0.0,6480.0,May/2014,3,Yes,23.0,No
2014-05-23,580000,3.0,2.5,1620.0,1173.0,3.0,0.0,4.0,3.0,8.0,1470.0,150.0,2008.0,1620.0,1505.0,0.0,2793.0,May/2014,3,Yes,57.99999999999999,No
2014-05-15,695000,4.0,3.0,3150.0,9130.0,2.0,0.0,0.0,3.0,9.0,3150.0,0.0,2001.0,2970.0,6228.0,1.0,12280.0,May/2014,4,No,26.0,No
2014-05-14,1400000,3.0,2.5,2550.0,7200.0,2.0,0.0,2.0,3.0,10.0,2550.0,0.0,1981.0,2030.0,3500.0,1.0,9750.0,May/2014,7,No,26.0,Yes
2014-05-31,538888,5.0,2.75,2080.0,13189.0,2.0,0.0,0.0,3.0,8.0,2080.0,0.0,1987.0,2030.0,11847.0,0.0,15269.0,May/2014,3,No,14.000000000000002,No
2014-05-13,645000,3.0,2.5,1740.0,13750.0,2.0,0.0,0.0,4.0,9.0,1740.0,0.0,1975.0,2540.0,14300.0,1.0,15490.0,May/2014,3,No,11.0,No
2014-05-04,331950,4.0,2.5,2530.0,9933.0,2.0,0.0,2.0,3.0,8.0,2010.0,520.0,1990.0,2140.0,9933.0,0.0,12463.0,May/2014,2,Yes,20.0,No
2014-05-26,276000,3.0,1.0,1140.0,5000.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1960.0,1140.0,5000.0,0.0,6140.0,May/2014,2,No,19.0,No
2014-05-24,820000,4.0,2.5,3670.0,7000.0,2.0,0.0,0.0,3.0,10.0,3670.0,0.0,2005.0,3680.0,7437.0,1.0,10670.0,May/2014,4,No,34.0,No
2014-05-08,358000,2.0,1.5,960.0,1808.0,2.0,0.0,0.0,3.0,7.0,960.0,0.0,1993.0,1290.0,1668.0,0.0,2768.0,May/2014,2,No,35.0,No
2014-05-27,389000,5.0,2.0,2330.0,10750.0,1.0,0.0,0.0,4.0,7.0,1190.0,1140.0,1962.0,1830.0,10180.0,0.0,13080.0,May/2014,2,Yes,18.0,No
2014-05-05,328000,4.0,2.5,2370.0,6500.0,2.0,0.0,0.0,3.0,9.0,2370.0,0.0,1998.0,2590.0,6137.0,1.0,8870.0,May/2014,2,No,27.0,No
2014-05-16,430000,3.0,1.75,2150.0,4333.0,1.0,0.0,0.0,3.0,7.0,1200.0,950.0,1956.0,1480.0,6500.0,0.0,6483.0,May/2014,2,Yes,33.0,No
2014-05-20,430000,3.0,1.75,1200.0,4500.0,1.0,0.0,0.0,5.0,7.0,1200.0,0.0,1906.0,1340.0,4500.0,0.0,5700.0,May/2014,2,No,21.0,No
2014-05-02,335000,3.0,2.25,1580.0,16215.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1978.0,1450.0,16215.0,0.0,17795.0,May/2014,2,No,9.0,No
2014-05-15,252350,3.0,2.0,1650.0,7352.0,1.0,0.0,0.0,3.0,7.0,1160.0,490.0,1979.0,1710.0,7350.0,0.0,9002.0,May/2014,1,Yes,18.0,No
2014-05-07,560000,3.0,2.0,1860.0,13374.0,1.0,0.0,0.0,3.0,8.0,1860.0,0.0,1985.0,1960.0,9797.0,0.0,15234.0,May/2014,3,No,12.0,No
2014-05-23,334000,4.0,2.5,2210.0,6080.0,1.0,0.0,2.0,4.0,8.0,1410.0,800.0,1965.0,2210.0,6175.0,0.0,8290.0,May/2014,2,Yes,27.0,No
2014-05-20,772000,3.0,2.25,1640.0,1204.0,3.0,0.0,0.0,3.0,8.0,1640.0,0.0,2014.0,1630.0,3136.0,0.0,2844.0,May/2014,4,No,57.99999999999999,No
2014-05-15,342400,3.0,2.25,1180.0,9630.0,2.0,0.0,0.0,3.0,7.0,1180.0,0.0,1986.0,2660.0,5979.0,0.0,10810.0,May/2014,2,No,11.0,No
2014-05-23,375000,2.0,2.5,750.0,1430.0,2.0,0.0,0.0,3.0,8.0,750.0,0.0,2006.0,1320.0,2790.0,0.0,2180.0,May/2014,2,No,34.0,No
2014-05-06,484000,2.0,1.75,1660.0,6000.0,1.0,0.0,0.0,3.0,7.0,1160.0,500.0,1942.0,1660.0,4000.0,0.0,7660.0,May/2014,3,Yes,22.0,No
2014-05-12,301500,2.0,1.5,830.0,1333.0,2.0,0.0,0.0,3.0,7.0,830.0,0.0,2005.0,1120.0,4822.0,0.0,2163.0,May/2014,2,No,38.0,No
2014-05-27,438000,3.0,1.75,1650.0,12940.0,1.0,0.0,0.0,4.0,7.0,1650.0,0.0,1961.0,2830.0,12600.0,0.0,14590.0,May/2014,2,No,11.0,No
2014-05-20,345000,3.0,1.5,1240.0,11200.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1954.0,1240.0,11008.0,0.0,12440.0,May/2014,2,No,10.0,No
2014-05-23,379000,2.0,1.0,800.0,6380.0,1.0,0.0,2.0,3.0,7.0,800.0,0.0,1940.0,920.0,5940.0,0.0,7180.0,May/2014,2,No,11.0,No
2014-05-05,449250,4.0,2.0,1480.0,3844.0,1.5,0.0,0.0,5.0,7.0,1480.0,0.0,1928.0,1480.0,3844.0,0.0,5324.0,May/2014,2,No,28.000000000000004,No
2014-05-06,650000,3.0,1.5,1630.0,7475.0,1.0,0.0,1.0,3.0,7.0,1160.0,470.0,1940.0,2320.0,7475.0,0.0,9105.0,May/2014,3,Yes,18.0,No
2014-05-30,750000,4.0,2.75,2600.0,4674.0,1.0,0.0,0.0,3.0,8.0,1560.0,1040.0,1976.0,2600.0,6099.0,0.0,7274.0,May/2014,4,Yes,36.0,No
2014-05-16,551000,2.0,2.0,2260.0,9604.0,1.0,0.0,0.0,3.0,9.0,2260.0,0.0,1990.0,2260.0,10747.0,1.0,11864.0,May/2014,3,No,19.0,No
2014-05-13,415000,3.0,1.75,1960.0,5000.0,1.0,0.0,0.0,5.0,6.0,980.0,980.0,1911.0,1790.0,5000.0,0.0,6960.0,May/2014,2,Yes,28.000000000000004,No
2014-05-12,383000,4.0,2.5,2160.0,6223.0,2.0,0.0,0.0,3.0,8.0,2160.0,0.0,2010.0,2160.0,5555.0,0.0,8383.0,May/2014,2,No,26.0,No
2014-05-13,530000,3.0,1.75,1690.0,8190.0,1.0,0.0,0.0,4.0,8.0,1690.0,0.0,1958.0,1840.0,8705.0,0.0,9880.0,May/2014,3,No,17.0,No
2014-05-13,385000,3.0,2.0,1480.0,6600.0,1.0,0.0,2.0,3.0,7.0,740.0,740.0,1943.0,1250.0,7300.0,0.0,8080.0,May/2014,2,Yes,18.0,No
2014-05-22,353250,2.0,1.0,1060.0,1600.0,2.0,0.0,0.0,3.0,7.0,1060.0,0.0,1979.0,1360.0,3360.0,0.0,2660.0,May/2014,2,No,40.0,No
2014-05-27,754950,3.0,2.5,2610.0,7256.0,2.0,0.0,0.0,3.0,9.0,2610.0,0.0,2014.0,2610.0,7206.0,1.0,9866.0,May/2014,4,No,26.0,No
2014-05-09,280000,4.0,2.0,2190.0,14439.0,1.0,0.0,0.0,4.0,7.0,1180.0,1010.0,1977.0,2160.0,14439.0,0.0,16629.0,May/2014,2,Yes,13.0,No
2014-05-30,168000,2.0,1.5,1220.0,3568.0,1.5,0.0,0.0,4.0,8.0,1220.0,0.0,1976.0,1180.0,3678.0,0.0,4788.0,May/2014,1,No,25.0,No
2014-05-13,628000,4.0,2.0,2260.0,6000.0,1.0,0.0,0.0,3.0,8.0,1430.0,830.0,1958.0,2030.0,5874.0,0.0,8260.0,May/2014,3,Yes,27.0,No
2014-05-16,245000,4.0,1.0,1530.0,7200.0,1.5,0.0,0.0,3.0,7.0,1400.0,130.0,1948.0,1530.0,7200.0,0.0,8730.0,May/2014,1,Yes,18.0,No
2014-05-21,220000,4.0,2.5,2160.0,8005.0,2.0,0.0,0.0,3.0,7.0,2160.0,0.0,1993.0,1790.0,8016.0,0.0,10165.0,May/2014,1,No,21.0,No
2014-05-19,280000,3.0,2.5,1720.0,1916.0,2.0,0.0,0.0,3.0,7.0,1720.0,0.0,2005.0,1760.0,1916.0,0.0,3636.0,May/2014,2,No,47.0,No
2014-05-09,325000,3.0,2.25,1352.0,1694.0,3.0,0.0,0.0,3.0,8.0,1352.0,0.0,2007.0,1439.0,1387.0,0.0,3046.0,May/2014,2,No,44.0,No
2014-05-05,406100,3.0,2.25,1410.0,1332.0,3.0,0.0,0.0,3.0,8.0,1410.0,0.0,2005.0,1430.0,1448.0,0.0,2742.0,May/2014,2,No,51.0,No
2014-05-05,340000,2.0,1.5,1160.0,1438.0,2.0,0.0,0.0,3.0,7.0,1160.0,0.0,2001.0,1220.0,1740.0,0.0,2598.0,May/2014,2,No,45.0,No
2014-05-30,385000,3.0,1.0,1220.0,4800.0,1.0,0.0,0.0,3.0,6.0,1220.0,0.0,1901.0,1200.0,4800.0,0.0,6020.0,May/2014,2,No,20.0,No
2014-05-12,850000,4.0,1.75,2350.0,11914.0,1.0,0.0,0.0,4.0,8.0,2350.0,0.0,1961.0,2240.0,10706.0,0.0,14264.0,May/2014,4,No,16.0,No
2014-05-22,555000,4.0,2.25,2350.0,8140.0,1.0,0.0,0.0,4.0,8.0,1430.0,920.0,1977.0,2640.0,8700.0,0.0,10490.0,May/2014,3,Yes,22.0,No
2014-05-06,234000,3.0,1.75,1490.0,8366.0,1.0,0.0,0.0,4.0,7.0,1010.0,480.0,1975.0,1490.0,7469.0,0.0,9856.0,May/2014,1,Yes,15.0,No
2014-05-13,819900,5.0,2.75,3150.0,7119.0,2.0,0.0,0.0,3.0,9.0,3150.0,0.0,2013.0,1560.0,8384.0,1.0,10269.0,May/2014,4,No,31.0,No
2014-05-20,200000,3.0,1.0,1050.0,5000.0,1.0,0.0,0.0,4.0,6.0,1050.0,0.0,1967.0,1050.0,5200.0,0.0,6050.0,May/2014,1,No,17.0,No
2014-05-09,481450,3.0,2.0,1410.0,4800.0,1.0,0.0,0.0,3.0,7.0,1410.0,0.0,1940.0,1190.0,3840.0,0.0,6210.0,May/2014,3,No,23.0,No
2014-05-08,266000,3.0,2.5,1940.0,8547.0,1.0,0.0,0.0,3.0,7.0,1460.0,480.0,1989.0,1750.0,7803.0,0.0,10487.0,May/2014,1,Yes,18.0,No
2014-05-06,736000,4.0,2.5,2290.0,12047.0,2.0,0.0,0.0,4.0,9.0,2290.0,0.0,1988.0,3130.0,15666.0,1.0,14337.0,May/2014,4,No,16.0,No
2014-05-27,480000,3.0,1.0,1150.0,4945.0,1.0,0.0,2.0,3.0,7.0,1150.0,0.0,1943.0,1390.0,4945.0,0.0,6095.0,May/2014,3,No,19.0,No
2014-05-16,350000,1.0,1.0,700.0,5100.0,1.0,0.0,0.0,3.0,7.0,700.0,0.0,1942.0,1010.0,5100.0,0.0,5800.0,May/2014,2,No,12.0,No
2014-05-22,337000,3.0,1.0,1070.0,6109.0,1.0,0.0,0.0,5.0,7.0,1070.0,0.0,1951.0,1170.0,7200.0,0.0,7179.0,May/2014,2,No,15.0,No
2014-05-06,535000,3.0,2.5,1850.0,10109.0,2.0,0.0,0.0,3.0,8.0,1850.0,0.0,1991.0,1780.0,9660.0,0.0,11959.0,May/2014,3,No,15.0,No
2014-05-09,312000,4.0,2.25,1930.0,7452.0,1.0,0.0,0.0,3.0,7.0,1430.0,500.0,1984.0,1714.0,7200.0,0.0,9382.0,May/2014,2,Yes,21.0,No
2014-05-20,376000,2.0,1.0,1150.0,4000.0,1.0,0.0,0.0,3.0,7.0,1150.0,0.0,1947.0,1150.0,4288.0,0.0,5150.0,May/2014,2,No,22.0,No
2014-05-07,425000,2.0,2.5,1150.0,1027.0,3.0,0.0,0.0,3.0,8.0,1150.0,0.0,2008.0,1360.0,1210.0,0.0,2177.0,May/2014,2,No,53.0,No
2014-05-19,285000,4.0,1.75,2080.0,13629.0,1.0,0.0,0.0,4.0,7.0,1040.0,1040.0,1955.0,1780.0,14659.0,0.0,15709.0,May/2014,2,Yes,13.0,No
2014-05-14,234000,4.0,2.0,1630.0,9010.0,1.0,0.0,0.0,4.0,7.0,1050.0,580.0,1975.0,1670.0,7820.0,0.0,10640.0,May/2014,1,Yes,15.0,No
2014-05-23,235000,2.0,1.0,1140.0,1730.0,1.5,0.0,0.0,3.0,8.0,1010.0,130.0,2007.0,1360.0,1730.0,0.0,2870.0,May/2014,1,Yes,40.0,No
2014-05-15,412500,3.0,1.5,1490.0,8475.0,1.0,0.0,0.0,4.0,7.0,1490.0,0.0,1963.0,1490.0,8540.0,0.0,9965.0,May/2014,2,No,15.0,No
2014-05-05,855000,4.0,2.75,2600.0,5390.0,1.0,0.0,0.0,4.0,8.0,1300.0,1300.0,1960.0,2550.0,5600.0,0.0,7990.0,May/2014,4,Yes,33.0,No
